Architecture,Category,Loss Config,Rank,stem,storage_day,gt_class,pred_class,area,circularity,opt_volume,mean_phase,max_phase,dry_mass
dice_only,ABLATION,dice_only,8,20110627_3,47.0,0.0,2.0,412.5,0.4296431263844614,1307148.0,132.55734252929688,253.0,1307148.0
dice_only,ABLATION,dice_only,8,20110627_4,47.0,0.0,2.0,8967.0,0.3016549431886898,18443978.0,123.06648254394533,239.609375,18443978.0
dice_only,ABLATION,dice_only,8,20110627_4,47.0,0.0,3.0,533.5,0.4040519054552827,563755.0,113.52295684814452,239.0,563755.0
dice_only,ABLATION,dice_only,8,20110627_4,47.0,0.0,2.0,488.0,0.3463976789333407,1030929.0,122.3799819946289,239.0,1030929.0
dice_only,ABLATION,dice_only,8,20110627_5,47.0,0.0,2.0,12645.5,0.5567820200630395,17813666.0,105.56745910644533,231.53125,17813666.0
dice_only,ABLATION,dice_only,8,20110627_5,47.0,0.0,1.0,759.5,0.5012888198025183,464208.0,85.88491821289062,232.0,464208.0
dice_only,ABLATION,dice_only,8,20110627_5,47.0,0.0,2.0,743.5,0.3983201616031225,1012429.0,102.8055419921875,232.0,1012429.0
dice_only,ABLATION,dice_only,8,20110627_6,47.0,0.0,2.0,13515.0,0.2206367253134497,15993344.0,121.79840087890624,254.75,15993344.0
dice_only,ABLATION,dice_only,8,20110627_6,47.0,0.0,3.0,365.0,0.8661703756403201,500489.0,107.9337921142578,225.0,500489.0
dice_only,ABLATION,dice_only,8,20110627_6,47.0,0.0,2.0,483.0,0.336889605497261,953399.0,119.39875030517578,250.0,953399.0
full,ABLATION,full,8,20110511_1,0.0,0.0,1.0,35544.5,0.2701296321680697,25563480.0,108.26111602783205,252.546875,25563480.0
full,ABLATION,full,8,20110511_1,0.0,0.0,1.0,940.0,0.2452149312604445,1548780.0,114.59711456298828,254.0,1548780.0
full,ABLATION,full,8,20110511_1,0.0,0.0,1.0,1149.0,0.2499069233643385,1507260.0,113.47286224365234,254.0,1507260.0
full,ABLATION,full,8,20110511_2,0.0,0.0,1.0,20134.0,0.3613886280175346,22766776.0,107.48067474365234,251.671875,22766776.0
full,ABLATION,full,8,20110511_2,0.0,0.0,1.0,735.5,0.4629455983715863,1388690.0,112.34446716308594,244.0,1388690.0
full,ABLATION,full,8,20110511_2,0.0,0.0,1.0,697.0,0.3745944005892112,1337502.0,112.47073364257812,244.0,1337502.0
full,ABLATION,full,8,20110511_3,0.0,0.0,1.0,34198.5,0.2900551849110937,34693212.0,122.7600555419922,228.609375,34693212.0
full,ABLATION,full,8,20110511_3,0.0,0.0,1.0,736.5,0.4885350805960286,2029371.0,132.20657348632812,228.0,2029371.0
full,ABLATION,full,8,20110511_3,0.0,0.0,1.0,1071.0,0.272180236459811,1974096.0,131.3175048828125,228.0,1974096.0
full,ABLATION,full,8,20110511_4,0.0,0.0,1.0,56562.5,0.2497846227293691,29148734.0,134.08248901367188,251.390625,29148734.0
full,ABLATION,full,8,20110511_4,0.0,0.0,1.0,1060.0,0.2426269642895775,1747758.0,139.66421508789062,251.0,1747758.0
full,ABLATION,full,8,20110511_4,0.0,0.0,1.0,2292.5,0.1276182779921112,1735256.0,137.75152587890625,251.0,1735256.0
full,ABLATION,full,8,20110511_5,0.0,0.0,1.0,23104.0,0.4626455766976769,22823424.0,118.98851776123048,254.625,22823424.0
full,ABLATION,full,8,20110511_5,0.0,0.0,1.0,506.0,0.5326955441400396,1333638.0,126.85608673095705,253.0,1333638.0
full,ABLATION,full,8,20110511_5,0.0,0.0,1.0,728.0,0.4016941378626002,1291140.0,127.3690414428711,253.0,1291140.0
full,ABLATION,full,8,20110511_6,0.0,0.0,1.0,44566.0,0.3270405562236296,26728564.0,115.56346130371094,252.875,26728564.0
full,ABLATION,full,8,20110511_6,0.0,0.0,1.0,945.0,0.2564327282312241,1554052.0,123.67117309570312,252.0,1554052.0
full,ABLATION,full,8,20110511_6,0.0,0.0,1.0,2022.5,0.1903748211285068,1526173.0,121.41392517089844,252.0,1526173.0
full,ABLATION,full,8,20110516_1,5.0,0.0,1.0,16760.5,0.5359471876103182,27507358.0,113.74811553955078,252.84375,27507358.0
full,ABLATION,full,8,20110516_1,5.0,0.0,1.0,974.5,0.4248246668877661,1743660.0,114.48851013183594,252.0,1743660.0
full,ABLATION,full,8,20110516_1,5.0,0.0,1.0,939.5,0.3545953633850237,1665878.0,114.89606475830078,252.0,1665878.0
full,ABLATION,full,8,20110516_2,5.0,0.0,1.0,34404.5,0.2507885176775982,31153456.0,115.40325927734376,250.109375,31153456.0
full,ABLATION,full,8,20110516_2,5.0,0.0,1.0,1265.5,0.2931931121036918,1977245.0,117.35088348388672,248.0,1977245.0
full,ABLATION,full,8,20110516_2,5.0,0.0,1.0,1112.0,0.2508423732979742,1912816.0,116.7490234375,248.0,1912816.0
full,ABLATION,full,8,20110516_3,5.0,0.0,1.0,52614.0,0.1695106473772205,41067324.0,114.3039093017578,235.140625,41067324.0
full,ABLATION,full,8,20110516_3,5.0,0.0,1.0,1484.5,0.2211920133885084,2567314.0,116.33650207519533,245.0,2567314.0
full,ABLATION,full,8,20110516_3,5.0,0.0,1.0,2990.0,0.0978308887678497,2505653.0,114.50749206542967,235.0,2505653.0
full,ABLATION,full,8,20110516_5,5.0,0.0,1.0,51006.0,0.1356049207509342,32126744.0,121.0575942993164,254.984375,32126744.0
full,ABLATION,full,8,20110516_5,5.0,0.0,1.0,1111.5,0.344218295024662,2080174.0,121.003662109375,253.0,2080174.0
full,ABLATION,full,8,20110516_5,5.0,0.0,1.0,1485.5,0.1234295218969625,2016607.0,120.30825805664062,253.0,2016607.0
full,ABLATION,full,8,20110516_6,5.0,0.0,1.0,49775.0,0.1975082083838849,26057462.0,117.11009216308594,254.796875,26057462.0
full,ABLATION,full,8,20110516_6,5.0,0.0,1.0,1261.5,0.2344912112370729,1702743.0,115.5969467163086,230.0,1702743.0
full,ABLATION,full,8,20110516_6,5.0,0.0,1.0,2270.0,0.1819369889857814,1661457.0,115.67618560791016,248.0,1661457.0
full,ABLATION,full,8,20110516_7,5.0,0.0,1.0,28456.5,0.3106318998841697,38369640.0,132.515625,246.75,38369640.0
full,ABLATION,full,8,20110516_7,5.0,0.0,1.0,966.0,0.3697345023781792,2387709.0,134.1937255859375,246.0,2387709.0
full,ABLATION,full,8,20110516_7,5.0,0.0,1.0,1296.5,0.2806186718165354,2324874.0,133.16192626953125,246.0,2324874.0
full,ABLATION,full,8,20110519_1,8.0,0.0,1.0,104409.0,0.1276669367279981,36029232.0,105.7220687866211,232.21875,36029232.0
full,ABLATION,full,8,20110519_1,8.0,0.0,1.0,3021.5,0.0962577816225896,2240052.0,108.30401611328124,254.0,2240052.0
full,ABLATION,full,8,20110519_1,8.0,0.0,1.0,4871.0,0.1117580179765043,2214351.0,106.13262176513672,254.0,2214351.0
full,ABLATION,full,8,20110519_10,8.0,0.0,1.0,59095.0,0.1365705647225678,34921276.0,106.04570770263672,201.203125,34921276.0
full,ABLATION,full,8,20110519_10,8.0,0.0,1.0,2515.0,0.1472368434788819,2229180.0,105.97984313964844,201.0,2229180.0
full,ABLATION,full,8,20110519_10,8.0,0.0,1.0,3592.0,0.0974575181771232,2212797.0,104.41661834716795,201.0,2212797.0
full,ABLATION,full,8,20110519_4,8.0,0.0,1.0,25934.0,0.3249243248991323,30551556.0,107.67638397216795,254.53125,30551556.0
full,ABLATION,full,8,20110519_4,8.0,0.0,1.0,1566.0,0.2151256383752868,1953815.0,108.20862579345705,255.0,1953815.0
full,ABLATION,full,8,20110519_4,8.0,0.0,1.0,1937.5,0.2656297129738497,1934746.0,106.4919662475586,255.0,1934746.0
full,ABLATION,full,8,20110519_5,8.0,0.0,1.0,55631.0,0.2496501622128591,25111082.0,85.68816375732422,225.28125,25111082.0
full,ABLATION,full,8,20110519_5,8.0,0.0,1.0,2615.0,0.1313002050093631,1585786.0,87.97215270996094,224.0,1585786.0
full,ABLATION,full,8,20110519_5,8.0,0.0,1.0,3562.5,0.1619610972570801,1561809.0,85.49425506591797,224.0,1561809.0
full,ABLATION,full,8,20110519_7,8.0,0.0,1.0,62000.0,0.2562711066490305,31435028.0,90.7338638305664,246.6875,31435028.0
full,ABLATION,full,8,20110519_7,8.0,0.0,1.0,1931.0,0.2119103549104197,2080250.0,93.34754180908205,244.0,2080250.0
full,ABLATION,full,8,20110519_7,8.0,0.0,1.0,3011.5,0.2072452415381459,2073321.0,91.1790771484375,244.0,2073321.0
full,ABLATION,full,8,20110519_8,8.0,0.0,1.0,71841.0,0.238427462880962,29538956.0,88.80210876464844,246.484375,29538956.0
full,ABLATION,full,8,20110519_8,8.0,0.0,1.0,2766.5,0.1314258558466223,1794210.0,92.36602020263672,245.0,1794210.0
full,ABLATION,full,8,20110519_8,8.0,0.0,1.0,4154.0,0.1588206660840747,1794988.0,89.71800231933594,245.0,1794988.0
full,ABLATION,full,8,20110523_2,12.0,0.0,1.0,61626.0,0.1482864256423742,34687452.0,103.34872436523438,254.234375,34687452.0
full,ABLATION,full,8,20110523_2,12.0,0.0,1.0,2634.0,0.1248181870918538,2198006.0,104.21041107177734,250.0,2198006.0
full,ABLATION,full,8,20110523_2,12.0,0.0,1.0,3286.0,0.1074953941715428,2194984.0,101.54911041259766,250.0,2194984.0
full,ABLATION,full,8,20110523_3,12.0,0.0,1.0,176954.5,0.0731950834278202,39619052.0,104.10672760009766,249.828125,39619052.0
full,ABLATION,full,8,20110523_3,12.0,0.0,1.0,3180.0,0.1258358669106975,2593048.0,104.2096176147461,241.0,2593048.0
full,ABLATION,full,8,20110523_3,12.0,0.0,1.0,15861.5,0.0381141725426627,2684861.0,101.15518951416016,253.0,2684861.0
full,ABLATION,full,8,20110523_4,12.0,0.0,1.0,37109.0,0.2353221709904805,39558212.0,120.57676696777344,253.46875,39558212.0
full,ABLATION,full,8,20110523_4,12.0,0.0,1.0,1725.0,0.2372831918691574,2473283.0,121.38812255859376,248.0,2473283.0
full,ABLATION,full,8,20110523_4,12.0,0.0,1.0,1993.5,0.1766761026240914,2403077.0,120.75157165527344,248.0,2403077.0
full,ABLATION,full,8,20110523_6,12.0,0.0,1.0,84369.0,0.1574389399686253,32955696.0,110.54508972167967,247.96875,32955696.0
full,ABLATION,full,8,20110523_6,12.0,0.0,1.0,2280.0,0.3022084596194764,2142101.0,111.09906005859376,246.0,2142101.0
full,ABLATION,full,8,20110523_6,12.0,0.0,1.0,5114.0,0.1016326612122784,2137889.0,109.08709716796876,246.0,2137889.0
full,ABLATION,full,8,20110523_7,12.0,0.0,1.0,50871.5,0.2015575398516195,34979108.0,112.26505279541016,238.109375,34979108.0
full,ABLATION,full,8,20110523_7,12.0,0.0,1.0,1802.5,0.2032808757215661,2318396.0,111.3863754272461,227.0,2318396.0
full,ABLATION,full,8,20110523_7,12.0,0.0,1.0,2480.5,0.1499401566910284,2247626.0,110.0536651611328,227.0,2247626.0
full,ABLATION,full,8,20110523_9,12.0,0.0,1.0,126478.5,0.096715231774311,40247184.0,103.69189453125,216.203125,40247184.0
full,ABLATION,full,8,20110523_9,12.0,0.0,1.0,2073.0,0.1877055942311473,2565868.0,104.6310806274414,215.0,2565868.0
full,ABLATION,full,8,20110523_9,12.0,0.0,1.0,9413.0,0.0469864224102309,2542330.0,101.84392547607422,215.0,2542330.0
full,ABLATION,full,8,20110526_2,15.0,0.0,1.0,131728.5,0.1226786310681571,41428264.0,88.07197570800781,253.109375,41428264.0
full,ABLATION,full,8,20110526_2,15.0,0.0,1.0,3470.0,0.1293741347294076,2602889.0,92.32394409179688,254.0,2602889.0
full,ABLATION,full,8,20110526_2,15.0,0.0,1.0,4901.0,0.0886875442721547,2497926.0,91.0787582397461,254.0,2497926.0
full,ABLATION,full,8,20110526_3,15.0,0.0,1.0,184712.5,0.2509899882218513,50286984.0,100.1738510131836,253.734375,50286984.0
full,ABLATION,full,8,20110526_3,15.0,0.0,1.0,8970.0,0.0752523509107385,3514115.0,100.53253936767578,255.0,3514115.0
full,ABLATION,full,8,20110526_3,15.0,0.0,1.0,24399.0,0.045027642273782,3451514.0,99.46439361572266,255.0,3451514.0
full,ABLATION,full,8,20110526_5,15.0,0.0,1.0,149714.5,0.1738346102249464,50457780.0,98.60175323486328,254.421875,50457780.0
full,ABLATION,full,8,20110526_5,15.0,0.0,1.0,7177.0,0.0712709797040261,3474197.0,97.74356079101562,253.0,3474197.0
full,ABLATION,full,8,20110526_5,15.0,0.0,1.0,8978.0,0.0522526978117347,3397375.0,96.1748046875,253.0,3397375.0
full,ABLATION,full,8,20110526_6,15.0,0.0,1.0,321615.0,0.0960281568769983,48346492.0,100.23072052001952,250.859375,48346492.0
full,ABLATION,full,8,20110526_6,15.0,0.0,1.0,2121.5,0.328925849877888,2999024.0,104.18342590332033,251.0,2999024.0
full,ABLATION,full,8,20110526_6,15.0,0.0,1.0,11092.5,0.0489847997009818,2939360.0,102.463134765625,251.0,2939360.0
full,ABLATION,full,8,20110526_7,15.0,0.0,1.0,113258.0,0.1250514901817308,45960604.0,98.3362808227539,208.953125,45960604.0
full,ABLATION,full,8,20110526_7,15.0,0.0,1.0,2798.5,0.1541153236212135,2975521.0,99.86980438232422,245.0,2975521.0
full,ABLATION,full,8,20110526_7,15.0,0.0,1.0,6421.0,0.065360010176807,2977901.0,98.52117156982422,252.0,2977901.0
full,ABLATION,full,8,20110526_8,15.0,0.0,1.0,214206.5,0.1188795061157535,49219048.0,97.7122802734375,246.296875,49219048.0
full,ABLATION,full,8,20110526_8,15.0,0.0,1.0,9609.5,0.042771759048585,3377828.0,97.60816192626952,245.0,3377828.0
full,ABLATION,full,8,20110526_8,15.0,0.0,1.0,13585.5,0.0689277623400651,3328250.0,95.38993072509766,245.0,3328250.0
full,ABLATION,full,8,20110530_4,19.0,0.0,1.0,15429.5,0.4833711237247908,21696964.0,114.64408111572266,231.15625,21696964.0
full,ABLATION,full,8,20110530_4,19.0,0.0,1.0,895.5,0.3641899138156656,1423930.0,113.93263244628906,230.0,1423930.0
full,ABLATION,full,8,20110530_4,19.0,0.0,1.0,941.0,0.4927550892305499,1404186.0,113.07666015625,230.0,1404186.0
full,ABLATION,full,8,20110530_5,19.0,0.0,1.0,22143.0,0.4660112972520819,21154542.0,122.7118682861328,254.671875,21154542.0
full,ABLATION,full,8,20110530_5,19.0,0.0,1.0,1348.0,0.3516486457234119,1463530.0,122.86181640625,252.0,1463530.0
full,ABLATION,full,8,20110530_5,19.0,0.0,1.0,1365.0,0.292007252316,1439301.0,122.0988311767578,252.0,1439301.0
full,ABLATION,full,8,20110530_6,19.0,0.0,1.0,34109.5,0.2174347308065448,26202774.0,115.2813949584961,252.609375,26202774.0
full,ABLATION,full,8,20110530_6,19.0,0.0,1.0,898.0,0.3740936900023249,1643056.0,116.14165496826172,231.0,1643056.0
full,ABLATION,full,8,20110530_6,19.0,0.0,1.0,1261.5,0.2685662603379135,1618649.0,115.3870086669922,250.0,1618649.0
full,ABLATION,full,8,20110530_7,19.0,0.0,1.0,21011.0,0.2881507725325929,24688768.0,120.52647399902344,250.359375,24688768.0
full,ABLATION,full,8,20110530_7,19.0,0.0,1.0,944.0,0.2519315834206265,1705141.0,117.49868774414062,252.0,1705141.0
full,ABLATION,full,8,20110530_7,19.0,0.0,1.0,1322.5,0.2085860455311531,1654581.0,116.08650970458984,252.0,1654581.0
full,ABLATION,full,8,20110530_8,19.0,0.0,1.0,32293.5,0.311470337784346,27985298.0,119.0417938232422,254.78125,27985298.0
full,ABLATION,full,8,20110530_8,19.0,0.0,1.0,1865.0,0.1916388099389268,1837382.0,118.77832794189452,254.0,1837382.0
full,ABLATION,full,8,20110530_8,19.0,0.0,1.0,1916.0,0.1343852104519675,1758217.0,118.64613342285156,254.0,1758217.0
full,ABLATION,full,8,20110530_9,19.0,0.0,1.0,18824.0,0.3116983736872394,17364192.0,119.42605590820312,254.15625,17364192.0
full,ABLATION,full,8,20110530_9,19.0,0.0,1.0,841.5,0.3725880808668524,1204533.0,117.84883880615234,229.0,1204533.0
full,ABLATION,full,8,20110530_9,19.0,0.0,1.0,781.0,0.3593788860153206,1171350.0,120.1877670288086,255.0,1171350.0
full,ABLATION,full,8,20110603_1,23.0,0.0,3.0,18171.0,0.5098222375780195,9550304.0,119.00690460205078,229.859375,9550304.0
full,ABLATION,full,8,20110603_1,23.0,0.0,1.0,225.0,0.3755412711036949,458986.0,126.3380126953125,227.0,458986.0
full,ABLATION,full,8,20110603_1,23.0,0.0,1.0,289.0,0.3136891366809829,519590.0,125.17224884033205,227.0,519590.0
full,ABLATION,full,8,20110603_10,23.0,0.0,1.0,23782.5,0.3166122005382804,18637106.0,154.75982666015625,254.609375,18637106.0
full,ABLATION,full,8,20110603_10,23.0,0.0,1.0,1096.0,0.2681032423903325,1322290.0,155.76510620117188,255.0,1322290.0
full,ABLATION,full,8,20110603_10,23.0,0.0,1.0,1443.5,0.2239369805303016,1360432.0,154.68243408203125,255.0,1360432.0
full,ABLATION,full,8,20110603_3,23.0,0.0,1.0,14244.0,0.5302885199569374,20079102.0,140.52528381347656,239.765625,20079102.0
full,ABLATION,full,8,20110603_3,23.0,0.0,1.0,872.5,0.3501530238968311,1284449.0,141.36572265625,239.0,1284449.0
full,ABLATION,full,8,20110603_3,23.0,0.0,1.0,789.5,0.355080438213798,1270329.0,140.88156127929688,239.0,1270329.0
full,ABLATION,full,8,20110603_5,23.0,0.0,1.0,12883.0,0.4383695294768391,23623128.0,140.77392578125,253.171875,23623128.0
full,ABLATION,full,8,20110603_5,23.0,0.0,1.0,693.5,0.5092916875282233,1533564.0,140.44912719726562,254.0,1533564.0
full,ABLATION,full,8,20110603_5,23.0,0.0,1.0,855.5,0.3091868988881075,1537723.0,139.5646209716797,254.0,1537723.0
full,ABLATION,full,8,20110603_6,23.0,0.0,1.0,14387.5,0.3692177117108378,21078428.0,146.3413848876953,254.25,21078428.0
full,ABLATION,full,8,20110603_6,23.0,0.0,1.0,680.0,0.4367104262822927,1364197.0,145.90342712402344,255.0,1364197.0
full,ABLATION,full,8,20110603_6,23.0,0.0,1.0,884.5,0.2924465092538532,1337095.0,145.74830627441406,255.0,1337095.0
full,ABLATION,full,8,20110603_9,23.0,0.0,1.0,9042.0,0.507827930985262,16717612.0,140.21432495117188,237.1875,16717612.0
full,ABLATION,full,8,20110603_9,23.0,0.0,1.0,594.5,0.3645463529774996,1135963.0,139.33067321777344,236.0,1135963.0
full,ABLATION,full,8,20110603_9,23.0,0.0,1.0,577.0,0.4536386952686473,1120687.0,138.6474151611328,236.0,1120687.0
full,ABLATION,full,8,20110607_1,27.0,0.0,1.0,13617.5,0.4046001795295316,11296476.0,129.69998168945312,255.0,11296476.0
full,ABLATION,full,8,20110607_1,27.0,0.0,1.0,540.0,0.4993912151756436,770979.0,125.8741226196289,243.0,770979.0
full,ABLATION,full,8,20110607_1,27.0,0.0,1.0,481.0,0.3116982659189942,760922.0,126.8203353881836,255.0,760922.0
full,ABLATION,full,8,20110607_2,27.0,0.0,1.0,9985.5,0.5258000970192127,12400155.0,127.02992248535156,254.328125,12400155.0
full,ABLATION,full,8,20110607_2,27.0,0.0,1.0,556.5,0.4764278804309901,795015.0,124.63003540039062,249.0,795015.0
full,ABLATION,full,8,20110607_2,27.0,0.0,1.0,628.5,0.2749088282922853,803068.0,124.81629180908205,253.0,803068.0
full,ABLATION,full,8,20110607_3,27.0,0.0,1.0,15339.5,0.4341392612136774,13290623.0,126.28390502929688,254.625,13290623.0
full,ABLATION,full,8,20110607_3,27.0,0.0,1.0,798.5,0.252779723469179,800463.0,126.99714660644533,253.0,800463.0
full,ABLATION,full,8,20110607_3,27.0,0.0,1.0,720.5,0.423687410883413,782913.0,128.85336303710938,255.0,782913.0
full,ABLATION,full,8,20110607_4,27.0,0.0,1.0,15193.0,0.4311944146382364,11748206.0,123.8321762084961,254.625,11748206.0
full,ABLATION,full,8,20110607_4,27.0,0.0,1.0,648.5,0.4081852094590555,769709.0,122.64324188232422,252.0,769709.0
full,ABLATION,full,8,20110607_4,27.0,0.0,1.0,646.5,0.4275864756452793,745445.0,124.11671447753906,252.0,745445.0
full,ABLATION,full,8,20110607_7,27.0,0.0,1.0,21176.0,0.324143228088005,22148882.0,124.59994506835938,251.796875,22148882.0
full,ABLATION,full,8,20110607_7,27.0,0.0,1.0,682.5,0.5012135227181895,1389395.0,127.07106018066406,250.0,1389395.0
full,ABLATION,full,8,20110607_7,27.0,0.0,1.0,1022.0,0.2782138043374385,1365808.0,127.04009246826172,250.0,1365808.0
full,ABLATION,full,8,20110607_9,27.0,0.0,1.0,24577.0,0.3310043215473446,18578628.0,129.70912170410156,254.609375,18578628.0
full,ABLATION,full,8,20110607_9,27.0,0.0,1.0,439.5,0.3487603035231554,1085972.0,128.80702209472656,255.0,1085972.0
full,ABLATION,full,8,20110607_9,27.0,0.0,1.0,720.0,0.401677819009758,1181887.0,128.54981994628906,255.0,1181887.0
full,ABLATION,full,8,20110610_1,30.0,0.0,1.0,43073.0,0.1952838781596533,28750450.0,144.7408447265625,255.0,28750450.0
full,ABLATION,full,8,20110610_1,30.0,0.0,1.0,805.0,0.3025536917453254,2042209.0,143.2425537109375,255.0,2042209.0
full,ABLATION,full,8,20110610_1,30.0,0.0,1.0,1331.0,0.2200764109017398,1961454.0,142.62008666992188,255.0,1961454.0
full,ABLATION,full,8,20110610_10,30.0,0.0,1.0,21856.0,0.4001017172522259,20990516.0,110.36776733398438,249.71875,20990516.0
full,ABLATION,full,8,20110610_10,30.0,0.0,1.0,774.5,0.4851341501687894,1408792.0,109.53133392333984,246.0,1408792.0
full,ABLATION,full,8,20110610_10,30.0,0.0,1.0,757.0,0.4457638432305804,1376018.0,109.9407196044922,246.0,1376018.0
full,ABLATION,full,8,20110610_3,30.0,0.0,1.0,29841.0,0.2000374228740019,23939384.0,106.45646667480467,252.0,23939384.0
full,ABLATION,full,8,20110610_3,30.0,0.0,1.0,1280.5,0.1667592420496532,1926607.0,104.05654907226562,252.0,1926607.0
full,ABLATION,full,8,20110610_3,30.0,0.0,1.0,1853.5,0.1377657334739336,1898336.0,100.65408325195312,252.0,1898336.0
full,ABLATION,full,8,20110610_4,30.0,0.0,1.0,47566.0,0.1632447001552974,28823654.0,120.84171295166016,254.53125,28823654.0
full,ABLATION,full,8,20110610_4,30.0,0.0,1.0,1218.5,0.3138093061705248,1852885.0,120.23912811279295,255.0,1852885.0
full,ABLATION,full,8,20110610_4,30.0,0.0,1.0,2189.5,0.1530412390658364,1851067.0,118.06027221679688,255.0,1851067.0
full,ABLATION,full,8,20110610_6,30.0,0.0,1.0,14517.0,0.4466276256719647,23255984.0,126.1861572265625,253.875,23255984.0
full,ABLATION,full,8,20110610_6,30.0,0.0,1.0,823.0,0.3268469782004774,1696174.0,121.95671844482422,253.0,1696174.0
full,ABLATION,full,8,20110610_6,30.0,0.0,1.0,1412.0,0.2266087009152393,1683887.0,120.44971466064452,253.0,1683887.0
full,ABLATION,full,8,20110610_9,30.0,0.0,1.0,14374.5,0.3746143124651518,16986660.0,101.73114776611328,250.25,16986660.0
full,ABLATION,full,8,20110610_9,30.0,0.0,1.0,531.0,0.2800222039632062,1133032.0,101.99225616455078,247.0,1133032.0
full,ABLATION,full,8,20110610_9,30.0,0.0,1.0,626.5,0.3736551402626772,1110211.0,99.4100112915039,247.0,1110211.0
full,ABLATION,full,8,20110617_1,37.0,0.0,1.0,18706.5,0.3041122865563651,13973804.0,122.14434051513672,255.0,13973804.0
full,ABLATION,full,8,20110617_1,37.0,0.0,1.0,526.5,0.4698219831265454,888243.0,122.70244598388672,255.0,888243.0
full,ABLATION,full,8,20110617_1,37.0,0.0,1.0,484.5,0.4078276198350528,893415.0,118.85260009765624,255.0,893415.0
full,ABLATION,full,8,20110617_10,37.0,0.0,1.0,6848.5,0.5326783010385788,9035222.0,124.03863525390624,252.140625,9035222.0
full,ABLATION,full,8,20110617_10,37.0,0.0,1.0,478.5,0.4639779095636894,590702.0,120.4531021118164,252.0,590702.0
full,ABLATION,full,8,20110617_10,37.0,0.0,1.0,496.0,0.430798181477336,603152.0,119.86327362060548,252.0,603152.0
full,ABLATION,full,8,20110617_3,37.0,0.0,1.0,21477.0,0.410676143952595,21270664.0,111.51534271240234,224.0,21270664.0
full,ABLATION,full,8,20110617_3,37.0,0.0,1.0,948.5,0.3587822808630347,1320538.0,113.56536102294922,224.0,1320538.0
full,ABLATION,full,8,20110617_3,37.0,0.0,1.0,917.5,0.2912819452400781,1329652.0,109.66201782226562,224.0,1329652.0
full,ABLATION,full,8,20110617_6,37.0,0.0,1.0,18217.0,0.3353795084845414,18760846.0,127.3320083618164,251.5,18760846.0
full,ABLATION,full,8,20110617_6,37.0,0.0,1.0,706.0,0.5466336718014074,1276127.0,123.7636489868164,251.0,1276127.0
full,ABLATION,full,8,20110617_6,37.0,0.0,2.0,864.5,0.2771533515033973,1280585.0,119.17961883544922,251.0,1280585.0
full,ABLATION,full,8,20110617_8,37.0,0.0,1.0,8657.0,0.6099119780387202,14654359.0,124.86884307861328,254.953125,14654359.0
full,ABLATION,full,8,20110617_8,37.0,0.0,1.0,526.0,0.3989940884028377,926409.0,122.45988464355467,253.0,926409.0
full,ABLATION,full,8,20110617_8,37.0,0.0,1.0,500.0,0.3789252090742853,993189.0,119.5460968017578,253.0,993189.0
full,ABLATION,full,8,20110617_9,37.0,0.0,1.0,13462.5,0.587846908430861,10614827.0,116.13724517822266,254.953125,10614827.0
full,ABLATION,full,8,20110617_9,37.0,0.0,1.0,497.0,0.4002765089821337,714185.0,112.82543182373048,252.0,714185.0
full,ABLATION,full,8,20110617_9,37.0,0.0,1.0,734.5,0.3753596681816818,743578.0,108.82160186767578,252.0,743578.0
full,ABLATION,full,8,20110627_1,47.0,0.0,3.0,7012.0,0.8764335158618761,17206542.0,128.71632385253906,250.875,17206542.0
full,ABLATION,full,8,20110627_1,47.0,0.0,1.0,566.5,0.4605603527715446,1178888.0,124.36839294433594,245.0,1178888.0
full,ABLATION,full,8,20110627_1,47.0,0.0,2.0,527.0,0.3497811235962784,1199689.0,117.3175277709961,245.0,1199689.0
full,ABLATION,full,8,20110627_10,47.0,0.0,3.0,8622.0,0.606460221283549,17150820.0,126.7201919555664,244.8125,17150820.0
full,ABLATION,full,8,20110627_10,47.0,0.0,1.0,427.0,0.4495276637236519,1232715.0,117.278564453125,244.0,1232715.0
full,ABLATION,full,8,20110627_10,47.0,0.0,2.0,680.5,0.2836223130974509,1236247.0,112.2942123413086,244.0,1236247.0
full,ABLATION,full,8,20110627_3,47.0,0.0,3.0,14312.5,0.2773715290443325,20659108.0,139.3108673095703,254.171875,20659108.0
full,ABLATION,full,8,20110627_3,47.0,0.0,1.0,392.5,0.8242689615835359,1406351.0,136.1951446533203,253.0,1406351.0
full,ABLATION,full,8,20110627_3,47.0,0.0,3.0,538.5,0.3363522463092467,1396490.0,130.5863037109375,253.0,1396490.0
full,ABLATION,full,8,20110627_4,47.0,0.0,3.0,9827.5,0.3938395129155818,16605668.0,127.80863189697266,239.609375,16605668.0
full,ABLATION,full,8,20110627_4,47.0,0.0,3.0,560.0,0.5034731786757046,1088263.0,124.25930786132812,239.0,1088263.0
full,ABLATION,full,8,20110627_4,47.0,0.0,2.0,559.0,0.2990840908553003,1096988.0,121.24093627929688,239.0,1096988.0
full,ABLATION,full,8,20110627_5,47.0,0.0,2.0,13469.5,0.6239063504292369,15343625.0,114.1230926513672,231.53125,15343625.0
full,ABLATION,full,8,20110627_5,47.0,0.0,1.0,776.5,0.4979689354243894,1094868.0,106.3598175048828,232.0,1094868.0
full,ABLATION,full,8,20110627_5,47.0,0.0,2.0,802.0,0.461729230755488,1102413.0,100.60348510742188,232.0,1102413.0
